OTU 1	OTU 2	corr	pval
OTU_312	OTU_11	-0.602078387695	0.01
OTU_312	OTU_23	0.615532596963	0.01
OTU_312	OTU_59	-0.612394128961	0.0
OTU_312	OTU_92	-0.666164063818	0.0
OTU_312	OTU_4786	0.808800136279	0.0
OTU_312	OTU_5583	-0.663649229412	0.01
OTU_312	OTU_53	-0.692483363634	0.0
OTU_312	OTU_165	-0.534471702874	0.02
OTU_312	OTU_18	-0.470707000336	0.04
OTU_312	OTU_4748	0.631384482954	0.0
OTU_312	OTU_133	0.862382419433	0.0
OTU_312	OTU_206	-0.564968650137	0.02
OTU_312	OTU_613	-0.651292619135	0.01
OTU_312	OTU_4917	-0.574058297387	0.01
OTU_312	OTU_77	-0.557291795304	0.03
OTU_312	OTU_8	0.741726880473	0.0
OTU_312	OTU_327	-0.587146928437	0.01
OTU_312	OTU_4462	-0.58729022412	0.04
OTU_312	OTU_35	0.594165498952	0.0
OTU_312	OTU_3549	-0.514538486769	0.02
OTU_312	OTU_287	0.767448343653	0.0
OTU_312	OTU_152	-0.566001756691	0.0
OTU_312	OTU_4781	-0.655645354974	0.0
OTU_312	OTU_3337	-0.446187727492	0.03
OTU_312	OTU_52	-0.693645889711	0.0
OTU_312	OTU_2249	0.54915760461	0.02
OTU_312	OTU_63	-0.686685401554	0.0
OTU_26	OTU_5	0.685651581767	0.01
OTU_26	OTU_39	-0.527821664618	0.02
OTU_26	OTU_9	-0.557851373048	0.01
OTU_26	OTU_1465	0.470862935976	0.05
OTU_26	OTU_11	-0.575886160418	0.04
OTU_26	OTU_32	-0.420386621103	0.05
OTU_26	OTU_109	0.612967200022	0.02
OTU_26	OTU_59	-0.558612123555	0.03
OTU_26	OTU_92	-0.727916710314	0.0
OTU_26	OTU_4786	0.760424371408	0.0
OTU_26	OTU_5583	-0.60271389499	0.0
OTU_26	OTU_67	-0.54447478577	0.02
OTU_26	OTU_44	0.660082006691	0.0
OTU_26	OTU_29	-0.578463110565	0.02
OTU_26	OTU_53	-0.532426152643	0.01
